Ticker,Rank,Decile,Momentum,Volatility,marketCap,sector
NVDA,50.0,1,0.0853462317799667,,3780565794816, Information Technology
TXG,51.0,1,0.08534323739174843,,1440667776, Health Care
FCX,52.0,1,0.08412584501687137,,63853449216, Materials
NRG,53.0,1,0.08365187730079438,,31582683136, Utilities
MTSI,54.0,1,0.08324442057684256,,10580589568, Information Technology
SNX,55.0,1,0.08317517681730591,,11223040000, Information Technology
EME,56.0,1,0.08285823893745103,,22870890496, Industrials
MSGS,57.0,1,0.08094538424436726,,4964918272, Communication
FWONK,58.0,1,0.0800351194363591,,25854547968, Communication
CELH,59.0,1,0.07962915375379098,,11715906560, Consumer Staples
CAH,60.0,1,0.07868170342670289,,39527297024, Health Care
RH,61.0,1,0.07855625150420309,,3616102400, Consumer Discretionary
ANET,62.0,1,0.07833560476739576,,127588909056, Information Technology
HEI-A,63.0,1,0.07810636177101538,,39099482112, Industrials
DINO,64.0,1,0.07746118644205158,,7835972096, Energy
EQT,65.0,1,0.07745043932984608,,34810101760, Energy
ILMN,66.0,1,0.07562260312254354,,14905528320, Health Care
UBER,67.0,1,0.07553708451391561,,194729754624, Industrials
ROKU,68.0,1,0.07480114801148008,,12686436352, Communication
CSCO,69.0,1,0.07415476438376745,,273041981440, Information Technology
SEB,70.0,1,0.07371169589416304,,2826828544, Consumer Staples
AMTM,71.0,1,0.07369368337909599,,5849461248, Industrials
NFLX,72.0,1,0.07114637399998824,,556080889856, Communication
AVGO,73.0,1,0.0707599697383674,,1270736617472, Information Technology
TKO,74.0,1,0.0706360844885392,,14400641024, Communication
MKSI,75.0,1,0.07046011106157168,,6725329408, Information Technology
LDOS,76.0,1,0.06975467445525863,,20038973440, Industrials
THC,77.0,1,0.06907870419125595,,16028235776, Health Care
ETN,78.0,1,0.06886501422064262,,136227184640, Industrials
EA,79.0,1,0.06805257008525012,,39633129472, Communication
JLL,80.0,1,0.06766318873355259,,12037982208, Real Estate
LRCX,81.0,1,0.06741035207941737,,123869978624, Information Technology
DKS,82.0,1,0.06697576944824535,,15679627264, Consumer Discretionary
WMB,83.0,1,0.06694059751806236,,76764897280, Energy
NWS,84.0,1,0.06691797567929747,,17563805696, Communication
PWR,85.0,1,0.06658609961967543,,56237076480, Industrials
NVT,86.0,2,0.06603496909705897,,12039830528, Industrials
ALNY,87.0,2,0.06587853946122957,,41495982080, Health Care
ENTG,88.0,2,0.06587663032367286,,12664609792, Information Technology
CI,89.0,2,0.06382974537007424,,88157192192, Health Care
SNOW,90.0,2,0.06380325736854098,,74045382656, Information Technology
BRKR,91.0,2,0.0633216418831195,,6391619584, Health Care
HEI,92.0,2,0.06317216381634627,,38904438784, Industrials
NET,93.0,2,0.06260085459744125,,66188644352, Information Technology
WWD,94.0,2,0.06221840725219696,,14729546752, Industrials
AMAT,95.0,2,0.06209856706551098,,147274432512, Information Technology
INGM,96.0,2,0.061349733931684414,,4875215872, Information Technology
SAIA,97.0,2,0.06105967372886978,,7210888704, Industrials
WBD,98.0,2,0.060894326899222806,,27585880064, Communication
HII,99.0,2,0.060490861391895745,,9410713600, Industrials
NWSA,100.0,2,0.059540954258590295,,17522745344, Communication
CRWD,101.0,2,0.05920581488515353,,125925072896, Information Technology
WYNN,102.0,2,0.058500947702991635,,9685882880, Consumer Discretionary
R,103.0,2,0.05838050202381062,,6565332480, Industrials
BIO,104.0,2,0.05769146634714173,,6591804416, Health Care
PLTR,105.0,2,0.05762886315364346,,340416987136, Information Technology
EXE,106.0,2,0.05738211368959978,,28240967680, Energy
GD,107.0,2,0.05641166237774242,,78207918080, Industrials
W,108.0,2,0.056296931077582046,,6500438016, Consumer Discretionary
PLNT,109.0,2,0.05628976910532191,,9084425216, Consumer Discretionary
ESI,110.0,2,0.0561177242961739,,5567891456, Materials
HR,111.0,2,0.055668749082258495,,5521633792, Real Estate
DLTR,112.0,2,0.055514312788010445,,20752730112, Consumer Staples
CACI,113.0,2,0.05473458553481181,,10233532416, Industrials
TPR,114.0,2,0.05467891401471703,,17907032064, Consumer Discretionary
CPNG,115.0,2,0.05410179427680761,,54123331584, Consumer Discretionary
BLD,116.0,2,0.053680500441011025,,9174361088, Consumer Discretionary
ZBRA,117.0,2,0.0529335414667822,,15679397888, Information Technology
MSFT,118.0,2,0.05253695854253282,,3697317249024, Information Technology
BSX,119.0,2,0.05211267832654065,,154720878592, Health Care
SAIC,120.0,2,0.051637769294466285,,5116635136, Industrials
CAT,121.0,2,0.05160541245369932,,179603898368, Industrials
DOCS,122.0,2,0.051157100474358064,,11346568192, Health Care
SN,123.0,2,0.05080396578596402,,13273367552, Consumer Discretionary
AWI,124.0,2,0.05022896168177615,,6973475840, Industrials
WCC,125.0,2,0.05008553940624383,,9082369024, Industrials
KMI,126.0,2,0.04978193710379375,,64215822336, Energy
DTM,127.0,2,0.04941762342436662,,11161803776, Energy
EMR,128.0,2,0.04933194694563947,,74660618240, Industrials
TER,129.0,2,0.04908401994806666,,14606241792, Information Technology
MTN,130.0,2,0.048916189805252364,,5839242752, Consumer Discretionary
GEV,131.0,2,0.04827599701938068,,138326196224, Industrials
CMG,132.0,2,0.047885682533224116,,73121226752, Consumer Discretionary
HAS,133.0,2,0.04736379779408395,,10132726784, Consumer Discretionary
MTZ,134.0,2,0.046961383928195044,,13456872448, Industrials
CRUS,135.0,2,0.046849179641294425,,5513552384, Information Technology
META,136.0,2,0.046833055762005804,,1825630060544, Communication
LLYVK,137.0,2,0.046775910428811684,,7278813184, Communication
ZS,138.0,2,0.04665517720062229,,48865189888, Information Technology
ST,139.0,2,0.04600905089762053,,4390162944, Industrials
APG,140.0,2,0.04551127369113739,,13927820288, Industrials
TXT,141.0,2,0.0453208160543066,,14490060800, Industrials
BWXT,142.0,2,0.04469802598690831,,12961342464, Industrials
LLYVA,143.0,2,0.0441848100453901,,7257496064, Communication
BJ,144.0,2,0.0438741408159411,,14986467328, Consumer Staples
APH,145.0,2,0.04385588745500235,,117307015168, Information Technology
ARMK,146.0,2,0.043067050928347506,,10980775936, Consumer Discretionary
AR,147.0,2,0.04258026815317306,,12697449472, Energy
LVS,148.0,2,0.042542991701848276,,30823110656, Consumer Discretionary
RRC,149.0,2,0.04251143871349816,,9776425984, Energy
AM,150.0,2,0.0424242685370384,,9066823680, Energy
AMKR,151.0,2,0.04232286531828122,,5232646144, Information Technology
HUBB,152.0,2,0.041826319287668445,,21629779968, Industrials
TNL,153.0,2,0.04182147430941319,,3419075072, Consumer Discretionary
FOX,154.0,2,0.041699924124665166,,24477196288, Communication
AA,155.0,2,0.041405725244768155,,7748936704, Materials
CWEN-A,156.0,2,0.041152289753730864,,6367281664, Utilities
PANW,157.0,2,0.04089714992131199,,134920306688, Information Technology
WSM,158.0,2,0.04081495545694924,,19917066240, Consumer Discretionary
TOL,159.0,2,0.04058874180619476,,11175943168, Consumer Discretionary
EXEL,160.0,2,0.04006757989824905,,11750987776, Health Care
ALLE,161.0,2,0.03950990903133578,,12338608128, Industrials
FIVE,162.0,2,0.03911060895297824,,7153135104, Consumer Discretionary
FIX,163.0,2,0.039017524474580956,,18204618752, Industrials
LECO,164.0,2,0.037957334731162806,,11800563712, Industrials
CCK,165.0,2,0.03765143203108634,,12157144064, Materials
BALL,166.0,2,0.03750230041591518,,15810051072, Materials
IBM,167.0,2,0.03697784906351287,,271318859776, Information Technology
FOXA,168.0,2,0.03695573478599834,,24384925696, Communication
CVS,169.0,2,0.036822856421112826,,86198460416, Health Care
BYD,170.0,2,0.03644671614634043,,6330719232, Consumer Discretionary
ALAB,171.0,3,0.03617514423340373,,16155268096, Information Technology
CWEN,172.0,3,0.036140717893041296,,6370335232, Utilities
ON,173.0,3,0.036114383751776113,,22419529728, Information Technology
RPRX,174.0,3,0.0358296989145086,,19830204416, Health Care
HWM,175.0,3,0.03578540713234424,,71389749248, Industrials
TRGP,176.0,3,0.0356932359651585,,38145323008, Energy
KLAC,177.0,3,0.03548165417592464,,119405690880, Information Technology
HUM,178.0,3,0.03521182450114768,,28954249216, Health Care
KD,179.0,3,0.035174684696883673,,9671126016, Information Technology
COR,180.0,3,0.034677544710634445,,57484025856, Health Care
PNR,181.0,3,0.03457313110400584,,16887052288, Industrials
TRMB,182.0,3,0.034325859282372084,,17901182976, Information Technology
ITT,183.0,3,0.034129672666126876,,12399971328, Industrials
H,184.0,3,0.03341523893967713,,13255062528, Consumer Discretionary
GTES,185.0,3,0.03339349170639028,,5902956032, Industrials
VMI,186.0,3,0.03338402411665409,,6691270144, Industrials
TXN,187.0,3,0.03315135978893058,,187426848768, Information Technology
AXON,188.0,3,0.03287685304622956,,62588149760, Industrials
BILL,189.0,3,0.03259631502148164,,4667123200, Information Technology
CNM,190.0,3,0.032561360298586584,,11689631744, Industrials
RBC,191.0,3,0.03221599675575537,,12202775552, Industrials
CBRE,192.0,3,0.031831386449607146,,41165316096, Real Estate
MSM,193.0,3,0.0316417005240206,,4723528192, Industrials
CFLT,194.0,3,0.03154836961676777,,8458692096, Information Technology
ARW,195.0,3,0.03110678404686973,,6654396416, Information Technology
CTVA,196.0,3,0.03094218629632861,,50685231104, Materials
RGLD,197.0,3,0.030934974970201035,,11844337664, Materials
URI,198.0,3,0.030724348554947545,,48233807872, Industrials
IRDM,199.0,3,0.030657652878745667,,3191801600, Communication
RNG,200.0,3,0.030540025444101504,,2502798336, Information Technology
LNG,201.0,3,0.030170197182513236,,53691928576, Energy
UHS,202.0,3,0.0298334180158224,,11433659392, Health Care
PH,203.0,3,0.029713467767259027,,88385323008, Industrials
XPO,204.0,3,0.029687386514413605,,14628094976, Industrials
VLTO,205.0,3,0.029630421436074084,,25063704576, Industrials
AN,206.0,3,0.02959645890533502,,7541350912, Consumer Discretionary
TDG,207.0,3,0.029546306276243994,,82670108672, Industrials
HCA,208.0,3,0.029391463391911232,,90855178240, Health Care
VVV,209.0,3,0.02917474821038346,,4708228608, Consumer Discretionary
PAG,210.0,3,0.02903455315765524,,11467644928, Consumer Discretionary
ADT,211.0,3,0.028781342042274005,,7026683904, Consumer Discretionary
PCOR,212.0,3,0.028480490722270435,,10127082496, Information Technology
INCY,213.0,3,0.028467670703135495,,13706691584, Health Care
ROIV,214.0,3,0.028368852488815266,,7885750272, Health Care
RVTY,215.0,3,0.028312701460845968,,11644377088, Health Care
NFG,216.0,3,0.028285781392071607,,7620287488, Utilities
HSIC,217.0,3,0.028254177023832483,,9144116224, Health Care
QGEN,218.0,3,0.02825341738731124,,10403350528, Health Care
JNPR,219.0,3,0.027855152019398588,,12338733056, Information Technology
UTHR,220.0,3,0.027561742986735638,,12814333952, Health Care
ADSK,221.0,3,0.02749605406270872,,65238245376, Information Technology
PEG,222.0,3,0.027471863479434422,,41431805952, Utilities
TWLO,223.0,3,0.027413468117794437,,18539204608, Information Technology
PEGA,224.0,3,0.027255774351285567,,8934760448, Information Technology
ECG,225.0,3,0.027192826269354597,,3159425280, Industrials
SCI,226.0,3,0.02714002231355228,,11568011264, Consumer Discretionary
FERG,227.0,3,0.02651248021448671,,43797712896, Industrials
SBAC,228.0,3,0.02647384626581628,,24787560448, Real Estate
LOAR,229.0,3,0.026453780614173583,,8058921984, Industrials
BAH,230.0,3,0.026030750893867083,,12813947904, Industrials
MANH,231.0,3,0.025827916032092668,,11792067584, Information Technology
MKC,232.0,3,0.025651229827574396,,20799543296, Consumer Staples
EXP,233.0,3,0.025631155267730854,,6623746560, Materials
WAT,234.0,3,0.025603283287619405,,21120374784, Health Care
YUM,235.0,3,0.025381767636131647,,40874754048, Consumer Discretionary
CCCS,236.0,3,0.02533045130431777,,6135848448, Information Technology
DDS,237.0,3,0.02530832007028061,,6461842944, Consumer Discretionary
LYV,238.0,3,0.02514103142573143,,34116837376, Communication
SWKS,239.0,3,0.025130483915461355,,11207129088, Information Technology
PODD,240.0,3,0.025112482077586318,,21804253184, Health Care
COKE,241.0,3,0.024958374381822024,,9666274304, Consumer Staples
NEU,242.0,3,0.024894875603716393,,6423580160, Materials
MSA,243.0,3,0.02483948966532723,,6648986112, Industrials
TKR,244.0,3,0.024778529463731935,,5179360768, Industrials
GLW,245.0,3,0.024777006562867188,,44279549952, Information Technology
DXCM,246.0,3,0.024701808706188322,,33344780288, Health Care
CGNX,247.0,3,0.024643327662826175,,5304534016, Information Technology
LII,248.0,3,0.024612028783290496,,20031524864, Industrials
SYK,249.0,3,0.024456827051061447,,149197209600, Health Care
TECH,250.0,3,0.024446998431340905,,8277297664, Health Care
MMM,251.0,3,0.024323970710753873,,81136164864, Industrials
EIX,252.0,3,0.024188686719932573,,19549859840, Utilities
CW,253.0,3,0.02398707243211673,,18195640320, Industrials
BKNG,254.0,3,0.023730987059243924,,182095511552, Consumer Discretionary
SGI,255.0,4,0.023652294595164047,,13902189568, Consumer Discretionary
WEN,256.0,4,0.023519204575776165,,2256293632, Consumer Discretionary
MRP,257.0,4,0.0231632760201399,,4692933120, Real Estate
RS,258.0,4,0.022786305143229546,,16546845696, Materials
AMT,259.0,4,0.022727972223886228,,101829378048, Real Estate
ISRG,260.0,4,0.022549395881490852,,191463309312, Health Care
PSN,261.0,4,0.02238481136380166,,7614843904, Industrials
GE,262.0,4,0.022319956142790476,,267663900672, Industrials
EW,263.0,4,0.02226050454488293,,45256192000, Health Care
OTIS,264.0,4,0.022222170684268017,,38488899584, Industrials
CSL,265.0,4,0.022207766619601,,16305742848, Industrials
BEPC,266.0,4,0.021929788656569915,,5853724160, Utilities
CZR,267.0,4,0.02186382145849275,,5929167872, Consumer Discretionary
NVST,268.0,4,0.021840878122304064,,3330419712, Health Care
DOV,269.0,4,0.02177064815101115,,25095516160, Industrials
RRX,270.0,4,0.021755786397733567,,9751332864, Industrials
RL,271.0,4,0.021743103503119476,,16566109184, Consumer Discretionary
VLO,272.0,4,0.021706726205462656,,42899828736, Energy
SUI,273.0,4,0.021607452985421993,,17034628096, Real Estate
WELL,274.0,4,0.021565429419013293,,100368547840, Real Estate
DPZ,275.0,4,0.021439146514339313,,15570294784, Consumer Discretionary
ATI,276.0,4,0.021337476797600452,,12086706176, Industrials
DVA,277.0,4,0.021133373435924474,,10663158784, Health Care
AVT,278.0,4,0.02092613841474744,,4418440704, Information Technology
IR,279.0,4,0.020913528329171704,,34270148608, Industrials
NTAP,280.0,4,0.020656755367022273,,20988338176, Information Technology
DIS,281.0,4,0.020565216019996946,,218354712576, Communication
ADI,282.0,4,0.020469639214997226,,117759655936, Information Technology
NBIX,283.0,4,0.02045583436404197,,12539956224, Health Care
IPG,284.0,4,0.020202000741265103,,8962376704, Communication
CCI,285.0,4,0.020093074334215366,,43698311168, Real Estate
NCLH,286.0,4,0.019916098652310144,,8694863872, Consumer Discretionary
MPWR,287.0,4,0.019893685723863408,,35199938560, Information Technology
GEHC,288.0,4,0.019890995287757507,,34277271552, Health Care
GTLB,289.0,4,0.019829389705594558,,7306796032, Information Technology
CRM,290.0,4,0.019778507930990452,,258827436032, Information Technology
DT,291.0,4,0.01967702606846755,,16460708864, Information Technology
J,292.0,4,0.01967574412117501,,15567411200, Industrials
OSK,293.0,4,0.01967331787028548,,7273516544, Industrials
CLH,294.0,4,0.019662559184316697,,12336702464, Industrials
TRU,295.0,4,0.019621331664175345,,17336586240, Industrials
TTWO,296.0,4,0.01955353254869152,,43770347520, Communication
FTI,297.0,4,0.019550573679479655,,14647896064, Energy
XYL,298.0,4,0.019524511277563272,,31513956352, Industrials
RMD,299.0,4,0.019294998539743036,,37567303680, Health Care
DHI,300.0,4,0.01874852986986575,,39058063360, Consumer Discretionary
LYFT,301.0,4,0.01863752917946071,,6667080704, Industrials
AMZN,302.0,4,0.018386483231971784,,2305032716288, Consumer Discretionary
FTNT,303.0,4,0.01803571875935961,,79496110080, Information Technology
AKAM,304.0,4,0.01803294524477672,,11329945600, Information Technology
LOPE,305.0,4,0.01798268841229178,,5300640256, Consumer Discretionary
MSI,306.0,4,0.017842125478764848,,69315207168, Information Technology
EHC,307.0,4,0.01783767848667983,,12250867712, Health Care
CART,308.0,4,0.01743265767905422,,11717431296, Consumer Staples
KEX,309.0,4,0.017383583897761845,,6435230720, Industrials
MPC,310.0,4,0.017369127576484455,,51464495104, Energy
MCHP,311.0,4,0.016954027744907618,,38178660352, Information Technology
TDY,312.0,4,0.016919603722282295,,23742201856, Information Technology
JBHT,313.0,4,0.016891447735342124,,14212601856, Industrials
MGM,314.0,4,0.016852283509039445,,9195914240, Consumer Discretionary
ATR,315.0,4,0.016850958329704957,,10201966592, Materials
NSC,316.0,4,0.016631491048932023,,57603194880, Industrials
NTNX,317.0,4,0.016335886181422676,,20180836352, Information Technology
AVTR,318.0,4,0.016272138010776427,,9362848768, Health Care
UNP,319.0,4,0.016259073848563732,,137055010816, Industrials
HPE,320.0,4,0.015608735957067355,,24105482240, Information Technology
VTRS,321.0,4,0.015590239472093481,,10703961088, Health Care
HLT,322.0,4,0.015579384132050622,,61205368832, Consumer Discretionary
NNN,323.0,4,0.015304866788296234,,8104447488, Real Estate
MOS,324.0,4,0.015295779392709097,,11160186880, Materials
CNP,325.0,4,0.015265142114682773,,23876792320, Utilities
VNT,326.0,4,0.015242175639909261,,5516669952, Information Technology
KEYS,327.0,4,0.01501539963942311,,28387657728, Information Technology
MEDP,328.0,4,0.014852271743030165,,8817922048, Health Care
TT,329.0,4,0.014729551523054107,,95717097472, Industrials
SMG,330.0,4,0.014678363959522267,,3750320896, Materials
BLDR,331.0,4,0.014165816176424428,,12817529856, Industrials
PLTK,332.0,4,0.014155470297964268,,1797289344, Communication
EVRG,333.0,4,0.01407194368510245,,15752030208, Utilities
ARE,334.0,4,0.01393628376885192,,12837513216, Real Estate
PARAA,335.0,4,0.013749929645941128,,8661956608, Communication
MAR,336.0,4,0.013380431448773988,,73847840768, Consumer Discretionary
IPGP,337.0,4,0.012799692534395612,,2928088576, Information Technology
CHE,338.0,4,0.012790182776311276,,8132246528, Health Care
PSTG,339.0,4,0.012377144560851816,,18178396160, Information Technology
KNX,340.0,5,0.012362658236139135,,7165851136, Industrials
ALGN,341.0,5,0.012184655044659598,,13608296448, Health Care
JCI,342.0,5,0.012113576610387033,,68726431744, Industrials
VRSN,343.0,5,0.012078780134378464,,26593417216, Information Technology
PHM,344.0,5,0.012036656161737103,,20932597760, Consumer Discretionary
MDLZ,345.0,5,0.011949261960030766,,87724056576, Consumer Staples
AMED,346.0,5,0.011870371165171978,,3217305344, Health Care
TTEK,347.0,5,0.011787767509251257,,9499283456, Industrials
MAT,348.0,5,0.011428535758674974,,6287115776, Consumer Discretionary
STLD,349.0,5,0.0113050929362708,,19521701888, Materials
INFA,350.0,5,0.011212643630362562,,7388910592, Information Technology
AAPL,351.0,5,0.011168131775511014,,3002095632384, Information Technology
PINS,352.0,5,0.010935282535690094,,23769872384, Communication
CAVA,353.0,5,0.010933181281678639,,8983312384, Consumer Discretionary
CLF,354.0,5,0.0108548066415588,,3685187072, Materials
PARA,355.0,5,0.010786506233902315,,8744292352, Communication
WAB,356.0,5,0.010779543278544024,,35301580800, Industrials
PCAR,357.0,5,0.010651896349129775,,49808109568, Industrials
NOC,358.0,5,0.010645727998194632,,71051493376, Industrials
INTU,359.0,5,0.010604753647025067,,215586979840, Information Technology
DG,360.0,5,0.01058771052029539,,24786597888, Consumer Staples
UGI,361.0,5,0.010467587229537223,,7730597376, Utilities
TSCO,362.0,5,0.010329346425875574,,27485724672, Consumer Discretionary
FND,363.0,5,0.010265252914777534,,8154382336, Consumer Discretionary
EOG,364.0,5,0.010090052559607265,,66111180800, Energy
THO,365.0,5,0.009563888425123679,,4687415296, Consumer Discretionary
USFD,366.0,5,0.009474947242318565,,17746857984, Consumer Staples
TTC,367.0,5,0.009382363461775567,,7002708480, Industrials
MPW,368.0,5,0.009376418187930335,,2703600128, Real Estate
LFUS,369.0,5,0.0093590819102769,,5597475840, Information Technology
LCID,370.0,5,0.009174302896359121,,6710572032, Consumer Discretionary
GGG,371.0,5,0.009124926867865035,,14416891904, Industrials
EPR,372.0,5,0.009097278851501134,,4387631104, Real Estate
HXL,373.0,5,0.0090489410221819,,4572990464, Industrials
LAMR,374.0,5,0.009004360346456686,,12406596608, Real Estate
CASY,375.0,5,0.008968452339751298,,18739595264, Consumer Staples
SO,376.0,5,0.008933505249585583,,99402162176, Utilities
CDW,377.0,5,0.008705540707236947,,23345117184, Information Technology
BRX,378.0,5,0.008553702432989363,,7939196416, Real Estate
NTRA,379.0,5,0.008455287290451308,,22963109888, Health Care
HD,380.0,5,0.008433691996302173,,361656320000, Consumer Discretionary
HOLX,381.0,5,0.008206856058681877,,14509437952, Health Care
CSX,382.0,5,0.007735148587889151,,61184372736, Industrials
IRM,383.0,5,0.007088732776040718,,29772890112, Real Estate
NOW,384.0,5,0.007079331724211935,,209521819648, Information Technology
IDXX,385.0,5,0.0068679397752604565,,42445074432, Health Care
PPG,386.0,5,0.006813526488904875,,25825216512, Materials
CR,387.0,5,0.006644903751719333,,10801600512, Industrials
CTRA,388.0,5,0.006594261899380394,,19806623744, Energy
DCI,389.0,5,0.006547318015193149,,8149409280, Industrials
APPF,390.0,5,0.006408249323373916,,8260997632, Information Technology
AAL,391.0,5,0.006329086091177993,,7340368384, Industrials
SSD,392.0,5,0.006310993331927417,,6626078720, Industrials
AL,393.0,5,0.006241342032712538,,6486492672, Industrials
XOM,394.0,5,0.006220842744153243,,474017300480, Energy
RTX,395.0,5,0.006064456844773858,,190599970816, Industrials
FICO,396.0,5,0.006005521230090016,,44200632320, Information Technology
MCK,397.0,5,0.005907253366984833,,90180689920, Health Care
GFS,398.0,5,0.005706905967759912,,21514014720, Information Technology
SLGN,399.0,5,0.0056870552712631195,,5865356288, Materials
SPG,400.0,5,0.005635624123180971,,60568526848, Real Estate
KDP,401.0,5,0.005477793725879421,,44874596352, Consumer Staples
AMCR,402.0,5,0.005458536197354702,,21103241216, Materials
ESS,403.0,5,0.005346094434623527,,19866951680, Real Estate
NXST,404.0,5,0.005220987765351293,,5224201216, Communication
FYBR,405.0,5,0.0047025770890662955,,9088970752, Communication
REGN,406.0,5,0.004627891490644354,,56249765888, Health Care
VICI,407.0,5,0.004529325921117433,,34015494144, Real Estate
QRVO,408.0,5,0.004356778679871942,,7720161280, Information Technology
DOC,409.0,5,0.004179958682530627,,12143916032, Real Estate
AEP,410.0,5,0.004021934695856988,,54674857984, Utilities
SKX,411.0,5,0.003994886428334121,,9399557120, Consumer Discretionary
NI,412.0,5,0.00380135654736824,,18644545536, Utilities
ROK,413.0,5,0.0035995043053125286,,36769083392, Industrials
WBA,414.0,5,0.003527333449276915,,9840718848, Consumer Staples
CRL,415.0,5,0.0031764656581318995,,7445448704, Health Care
ONTO,416.0,5,0.0030017552034697914,,4899159552, Information Technology
ELF,417.0,5,0.002971432352689707,,7034853888, Consumer Staples
SOLV,418.0,5,0.002956505583678881,,12911959040, Health Care
ATO,419.0,5,0.0029513802363705377,,24289351680, Utilities
AS,420.0,5,0.002914594349820998,,20990511104, Consumer Discretionary
LMT,421.0,5,0.0028471041953381793,,107284135936, Industrials
SJM,422.0,5,0.0028162786620555824,,10239679488, Consumer Staples
APD,423.0,5,0.002799364192772158,,62979952640, Materials
S,424.0,5,0.0027840282270619188,,5988054528, Information Technology
NCNO,425.0,6,0.002564161323412195,,3173332736, Information Technology
NYT,426.0,6,0.0025121010371143004,,9109603328, Communication
HON,427.0,6,0.0024798403172032746,,145620533248, Industrials
WMT,428.0,6,0.00229638396973475,,766279942144, Consumer Staples
ELAN,429.0,6,0.0021022937637587003,,7102038016, Health Care
TMUS,430.0,6,0.002078443415886033,,262765838336, Communication
CMI,431.0,6,0.0019161433354815127,,44660174848, Industrials
FCN,432.0,6,0.001814499266944214,,5489691648, Industrials
AGCO,433.0,6,0.0017579871691451032,,7650368000, Industrials
GDDY,434.0,6,0.0015827187468249182,,25247449088, Information Technology
CARR,435.0,6,0.0015175631327630779,,62232129536, Industrials
ULTA,436.0,6,0.001509951286874589,,20569802752, Consumer Discretionary
KIM,437.0,6,0.0014292847533419195,,14219945984, Real Estate
DNB,438.0,6,0.0011025611045547556,,4053411840, Industrials
PEN,439.0,6,0.0010659045243506249,,9820113920, Health Care
SARO,440.0,6,0.0009759494752401565,,10291396608, Industrials
XEL,441.0,6,0.0009341917798337818,,39075557376, Utilities
CMCSA,442.0,6,0.0008527225422583218,,131463577600, Communication
ITW,443.0,6,0.0005271465630787286,,72388067328, Industrials
LHX,444.0,6,0.0005270397039669472,,46138273792, Industrials
DGX,445.0,6,0.00045203883481748086,,19766093824, Health Care
SSNC,446.0,6,0.000369261202433524,,20046219264, Industrials
