Ticker,Rank,Decile,Momentum,Volatility,marketCap,sector
BRKR,60.0,1,0.0633216418831195,0.028143223704980794,6391619584, Health Care
HEI,61.0,1,0.06317216381634627,0.01857659408465705,38904438784, Industrials
NET,62.0,1,0.06260085459744125,0.03253880485426979,66188644352, Information Technology
WWD,63.0,1,0.06221840725219696,0.022571991748746037,14729546752, Industrials
AMAT,64.0,1,0.06209856706551098,0.03061215669980724,147274432512, Information Technology
INGM,65.0,1,0.061349733931684414,0.0271904344439532,4875215872, Information Technology
HII,66.0,1,0.060490861391895745,0.027913228655211193,9410713600, Industrials
NWSA,67.0,1,0.059540954258590295,0.014663237231845136,17522745344, Communication
CRWD,68.0,1,0.05920581488515353,0.03194518876048963,125925072896, Information Technology
WYNN,69.0,1,0.058500947702991635,0.025769021065399786,9685882880, Consumer Discretionary
R,70.0,1,0.05838050202381062,0.020608505817873823,6565332480, Industrials
BIO,71.0,1,0.05769146634714173,0.02553654565250466,6591804416, Health Care
EXE,72.0,1,0.05738211368959978,0.017494650683760257,28240967680, Energy
GD,73.0,2,0.05641166237774242,0.01420091158842962,78207918080, Industrials
PLNT,74.0,2,0.05628976910532191,0.01956089867492583,9084425216, Consumer Discretionary
ESI,75.0,2,0.0561177242961739,0.022728946304336563,5567891456, Materials
HR,76.0,2,0.055668749082258495,0.014481025077865615,5521633792, Real Estate
DLTR,77.0,2,0.055514312788010445,0.03141974780755769,20752730112, Consumer Staples
CACI,78.0,2,0.05473458553481181,0.02118983018966871,10233532416, Industrials
TPR,79.0,2,0.05467891401471703,0.02669977299018809,17907032064, Consumer Discretionary
CPNG,80.0,2,0.05410179427680761,0.022822744323834177,54123331584, Consumer Discretionary
BLD,81.0,2,0.053680500441011025,0.02670771594122298,9174361088, Consumer Discretionary
ZBRA,82.0,2,0.0529335414667822,0.025371274647003037,15679397888, Information Technology
MSFT,83.0,2,0.05253695854253282,0.016041843837791055,3697317249024, Information Technology
BSX,84.0,2,0.05211267832654065,0.014189452901043273,154720878592, Health Care
SAIC,85.0,2,0.051637769294466285,0.0217712672997824,5116635136, Industrials
CAT,86.0,2,0.05160541245369932,0.01943828796213988,179603898368, Industrials
AWI,87.0,2,0.05022896168177615,0.016443148474870772,6973475840, Industrials
WCC,88.0,2,0.05008553940624383,0.028362008148197646,9082369024, Industrials
KMI,89.0,2,0.04978193710379375,0.01615392557750517,64215822336, Energy
DTM,90.0,2,0.04941762342436662,0.018812775748879754,11161803776, Energy
EMR,91.0,2,0.04933194694563947,0.02024886092333777,74660618240, Industrials
MTN,92.0,2,0.048916189805252364,0.020814808134021697,5839242752, Consumer Discretionary
CMG,93.0,2,0.047885682533224116,0.02147389493476524,73121226752, Consumer Discretionary
HAS,94.0,2,0.04736379779408395,0.02284968877238644,10132726784, Consumer Discretionary
MTZ,95.0,2,0.046961383928195044,0.028757359282285625,13456872448, Industrials
CRUS,96.0,2,0.046849179641294425,0.026415004089478635,5513552384, Information Technology
META,97.0,2,0.046833055762005804,0.02347386048540979,1825630060544, Communication
LLYVK,98.0,2,0.046775910428811684,0.021013250275533867,7278813184, Communication
ZS,99.0,2,0.04665517720062229,0.027918225813858256,48865189888, Information Technology
ST,100.0,2,0.04600905089762053,0.02969587742465197,4390162944, Industrials
APG,101.0,2,0.04551127369113739,0.021006508161092056,13927820288, Industrials
TXT,102.0,2,0.0453208160543066,0.017931397274640385,14490060800, Industrials
BWXT,103.0,2,0.04469802598690831,0.022332477182787486,12961342464, Industrials
LLYVA,104.0,2,0.0441848100453901,0.021330588437674148,7257496064, Communication
BJ,105.0,2,0.0438741408159411,0.018761333011536242,14986467328, Consumer Staples
APH,106.0,2,0.04385588745500235,0.023753975401238667,117307015168, Information Technology
ARMK,107.0,2,0.043067050928347506,0.018514111558264917,10980775936, Consumer Discretionary
AR,108.0,2,0.04258026815317306,0.02822668688285432,12697449472, Energy
LVS,109.0,2,0.042542991701848276,0.023694944232518972,30823110656, Consumer Discretionary
RRC,110.0,2,0.04251143871349816,0.02319247929390077,9776425984, Energy
AM,111.0,2,0.0424242685370384,0.016149976751189385,9066823680, Energy
HUBB,112.0,2,0.041826319287668445,0.02134804238883282,21629779968, Industrials
TNL,113.0,2,0.04182147430941319,0.02262495434912198,3419075072, Consumer Discretionary
FOX,114.0,2,0.041699924124665166,0.01672820188337681,24477196288, Communication
AA,115.0,2,0.041405725244768155,0.03274729599971616,7748936704, Materials
CWEN-A,116.0,2,0.041152289753730864,0.019399126459696135,6367281664, Utilities
PANW,117.0,2,0.04089714992131199,0.02263361064746098,134920306688, Information Technology
TOL,118.0,2,0.04058874180619476,0.02366971591847072,11175943168, Consumer Discretionary
EXEL,119.0,2,0.04006757989824905,0.026371804014217966,11750987776, Health Care
ALLE,120.0,2,0.03950990903133578,0.01576548660918951,12338608128, Industrials
LECO,121.0,2,0.037957334731162806,0.020879224678500872,11800563712, Industrials
CCK,122.0,2,0.03765143203108634,0.015867104022290385,12157144064, Materials
BALL,123.0,2,0.03750230041591518,0.016021148941058758,15810051072, Materials
IBM,124.0,2,0.03697784906351287,0.017632432141867924,271318859776, Information Technology
FOXA,125.0,2,0.03695573478599834,0.016749244439121774,24384925696, Communication
CVS,126.0,2,0.036822856421112826,0.023857760088415808,86198460416, Health Care
BYD,127.0,2,0.03644671614634043,0.017935121222449064,6330719232, Consumer Discretionary
CWEN,128.0,2,0.036140717893041296,0.01927051496069679,6370335232, Utilities
RPRX,129.0,2,0.0358296989145086,0.015394177413644607,19830204416, Health Care
HWM,130.0,2,0.03578540713234424,0.023965232011584438,71389749248, Industrials
TRGP,131.0,2,0.0356932359651585,0.02257190362611495,38145323008, Energy
KLAC,132.0,2,0.03548165417592464,0.030995702490574047,119405690880, Information Technology
HUM,133.0,2,0.03521182450114768,0.02760412712381567,28954249216, Health Care
KD,134.0,2,0.035174684696883673,0.02766678400498251,9671126016, Information Technology
COR,135.0,2,0.034677544710634445,0.012910087563009966,57484025856, Health Care
PNR,136.0,2,0.03457313110400584,0.019317322195423394,16887052288, Industrials
TRMB,137.0,2,0.034325859282372084,0.02177424990894589,17901182976, Information Technology
ITT,138.0,2,0.034129672666126876,0.019813794774734002,12399971328, Industrials
H,139.0,2,0.03341523893967713,0.022801244503442807,13255062528, Consumer Discretionary
GTES,140.0,2,0.03339349170639028,0.025234395474849566,5902956032, Industrials
VMI,141.0,2,0.03338402411665409,0.023758557833467534,6691270144, Industrials
TXN,142.0,2,0.03315135978893058,0.024792644792102088,187426848768, Information Technology
CNM,143.0,2,0.032561360298586584,0.026076328588734276,11689631744, Industrials
RBC,144.0,2,0.03221599675575537,0.018005774038157868,12202775552, Industrials
CBRE,145.0,3,0.031831386449607146,0.01978109722470862,41165316096, Real Estate
MSM,146.0,3,0.0316417005240206,0.019097627350712153,4723528192, Industrials
ARW,147.0,3,0.03110678404686973,0.019255983997957585,6654396416, Information Technology
CTVA,148.0,3,0.03094218629632861,0.01626484980694475,50685231104, Materials
RGLD,149.0,3,0.030934974970201035,0.017944422040872918,11844337664, Materials
URI,150.0,3,0.030724348554947545,0.024218563101030967,48233807872, Industrials
IRDM,151.0,3,0.030657652878745667,0.027365104810592303,3191801600, Communication
RNG,152.0,3,0.030540025444101504,0.02720923551487434,2502798336, Information Technology
LNG,153.0,3,0.030170197182513236,0.018822970813451186,53691928576, Energy
UHS,154.0,3,0.0298334180158224,0.021970497117291283,11433659392, Health Care
PH,155.0,3,0.029713467767259027,0.02159721029941019,88385323008, Industrials
XPO,156.0,3,0.029687386514413605,0.03125025651893636,14628094976, Industrials
VLTO,157.0,3,0.029630421436074084,0.013742828554440404,25063704576, Industrials
AN,158.0,3,0.02959645890533502,0.020658935048421975,7541350912, Consumer Discretionary
TDG,159.0,3,0.029546306276243994,0.017334269343188526,82670108672, Industrials
HCA,160.0,3,0.029391463391911232,0.01789264021994879,90855178240, Health Care
VVV,161.0,3,0.02917474821038346,0.019778321054584134,4708228608, Consumer Discretionary
PAG,162.0,3,0.02903455315765524,0.017854844707010105,11467644928, Consumer Discretionary
ADT,163.0,3,0.028781342042274005,0.02128404411620837,7026683904, Consumer Discretionary
PCOR,164.0,3,0.028480490722270435,0.02980183768286845,10127082496, Information Technology
INCY,165.0,3,0.028467670703135495,0.02202354021149538,13706691584, Health Care
ROIV,166.0,3,0.028368852488815266,0.019780221807841045,7885750272, Health Care
RVTY,167.0,3,0.028312701460845968,0.021946617822615082,11644377088, Health Care
NFG,168.0,3,0.028285781392071607,0.012988212354446914,7620287488, Utilities
HSIC,169.0,3,0.028254177023832483,0.017924243990416016,9144116224, Health Care
QGEN,170.0,3,0.02825341738731124,0.016140213480697392,10403350528, Health Care
JNPR,171.0,3,0.027855152019398588,0.009041892681256826,12338733056, Information Technology
UTHR,172.0,3,0.027561742986735638,0.021879143762682865,12814333952, Health Care
ADSK,173.0,3,0.02749605406270872,0.017035725804869607,65238245376, Information Technology
PEG,174.0,3,0.027471863479434422,0.014177290355844854,41431805952, Utilities
TWLO,175.0,3,0.027413468117794437,0.03174511423794932,18539204608, Information Technology
SCI,176.0,3,0.02714002231355228,0.015405208135659283,11568011264, Consumer Discretionary
FERG,177.0,3,0.02651248021448671,0.022764555731096668,43797712896, Industrials
SBAC,178.0,3,0.02647384626581628,0.01675587668844517,24787560448, Real Estate
BAH,179.0,3,0.026030750893867083,0.023949123270488315,12813947904, Industrials
MANH,180.0,3,0.025827916032092668,0.02912791159028225,11792067584, Information Technology
MKC,181.0,3,0.025651229827574396,0.014033369319595595,20799543296, Consumer Staples
EXP,182.0,3,0.025631155267730854,0.022469060739753487,6623746560, Materials
WAT,183.0,3,0.025603283287619405,0.023884470350717963,21120374784, Health Care
YUM,184.0,3,0.025381767636131647,0.013957269901393123,40874754048, Consumer Discretionary
CCCS,185.0,3,0.02533045130431777,0.017719101588260913,6135848448, Information Technology
DDS,186.0,3,0.02530832007028061,0.028122777676451816,6461842944, Consumer Discretionary
LYV,187.0,3,0.02514103142573143,0.018632267801330243,34116837376, Communication
SWKS,188.0,3,0.025130483915461355,0.03221206449435328,11207129088, Information Technology
PODD,189.0,3,0.025112482077586318,0.024714101478861206,21804253184, Health Care
COKE,190.0,3,0.024958374381822024,0.020577107379004433,9666274304, Consumer Staples
NEU,191.0,3,0.024894875603716393,0.01598613803049606,6423580160, Materials
MSA,192.0,3,0.02483948966532723,0.01454087066635644,6648986112, Industrials
TKR,193.0,3,0.024778529463731935,0.022189292125653192,5179360768, Industrials
GLW,194.0,3,0.024777006562867188,0.021246204625693186,44279549952, Information Technology
CGNX,195.0,3,0.024643327662826175,0.02800844352459061,5304534016, Information Technology
LII,196.0,3,0.024612028783290496,0.02098162684397444,20031524864, Industrials
SYK,197.0,3,0.024456827051061447,0.01387557192073302,149197209600, Health Care
TECH,198.0,3,0.024446998431340905,0.025846072009422398,8277297664, Health Care
MMM,199.0,3,0.024323970710753873,0.02280548796699527,81136164864, Industrials
EIX,200.0,3,0.024188686719932573,0.020594045891075587,19549859840, Utilities
CW,201.0,3,0.02398707243211673,0.021071776682408245,18195640320, Industrials
BKNG,202.0,3,0.023730987059243924,0.018591782370098085,182095511552, Consumer Discretionary
SGI,203.0,3,0.023652294595164047,0.021840638941186506,13902189568, Consumer Discretionary
WEN,204.0,3,0.023519204575776165,0.01945718350554036,2256293632, Consumer Discretionary
MRP,205.0,3,0.0231632760201399,0.03170635699896163,4692933120, Real Estate
RS,206.0,3,0.022786305143229546,0.017687523868758357,16546845696, Materials
AMT,207.0,3,0.022727972223886228,0.017140853939578125,101829378048, Real Estate
ISRG,208.0,3,0.022549395881490852,0.021673097930386305,191463309312, Health Care
PSN,209.0,3,0.02238481136380166,0.02464470935996811,7614843904, Industrials
GE,210.0,3,0.022319956142790476,0.021426832473623442,267663900672, Industrials
EW,211.0,3,0.02226050454488293,0.025754228145128757,45256192000, Health Care
OTIS,212.0,3,0.022222170684268017,0.013893269792811308,38488899584, Industrials
CSL,213.0,3,0.022207766619601,0.01964852245837342,16305742848, Industrials
BEPC,214.0,3,0.021929788656569915,0.023201463638313224,5853724160, Utilities
CZR,215.0,3,0.02186382145849275,0.030748350735573547,5929167872, Consumer Discretionary
NVST,216.0,3,0.021840878122304064,0.027135115957350492,3330419712, Health Care
DOV,217.0,4,0.02177064815101115,0.017447953430019477,25095516160, Industrials
RRX,218.0,4,0.021755786397733567,0.028998894985631345,9751332864, Industrials
RL,219.0,4,0.021743103503119476,0.02568876967782397,16566109184, Consumer Discretionary
VLO,220.0,4,0.021706726205462656,0.023633583676621803,42899828736, Energy
SUI,221.0,4,0.021607452985421993,0.016176544090773903,17034628096, Real Estate
WELL,222.0,4,0.021565429419013293,0.013704451042598903,100368547840, Real Estate
DPZ,223.0,4,0.021439146514339313,0.01958949639980211,15570294784, Consumer Discretionary
ATI,224.0,4,0.021337476797600452,0.029168769452141287,12086706176, Industrials
DVA,225.0,4,0.021133373435924474,0.01950648224060137,10663158784, Health Care
AVT,226.0,4,0.02092613841474744,0.019659212749567667,4418440704, Information Technology
IR,227.0,4,0.020913528329171704,0.019972776958120053,34270148608, Industrials
NTAP,228.0,4,0.020656755367022273,0.02392901810397644,20988338176, Information Technology
DIS,229.0,4,0.020565216019996946,0.01913227145578017,218354712576, Communication
ADI,230.0,4,0.020469639214997226,0.026401419323060508,117759655936, Information Technology
NBIX,231.0,4,0.02045583436404197,0.025844544523461653,12539956224, Health Care
IPG,232.0,4,0.020202000741265103,0.018027282544462876,8962376704, Communication
CCI,233.0,4,0.020093074334215366,0.0165352146168896,43698311168, Real Estate
NCLH,234.0,4,0.019916098652310144,0.03318188901389201,8694863872, Consumer Discretionary
GEHC,235.0,4,0.019890995287757507,0.021388028099046188,34277271552, Health Care
CRM,236.0,4,0.019778507930990452,0.02063071438581186,258827436032, Information Technology
DT,237.0,4,0.01967702606846755,0.02110391651138795,16460708864, Information Technology
J,238.0,4,0.01967574412117501,0.01545606609440461,15567411200, Industrials
OSK,239.0,4,0.01967331787028548,0.02586321714189881,7273516544, Industrials
CLH,240.0,4,0.019662559184316697,0.018212389384007245,12336702464, Industrials
TRU,241.0,4,0.019621331664175345,0.02629846633908846,17336586240, Industrials
TTWO,242.0,4,0.01955353254869152,0.019126522942527424,43770347520, Communication
FTI,243.0,4,0.019550573679479655,0.02603545134003623,14647896064, Energy
XYL,244.0,4,0.019524511277563272,0.015979665361609614,31513956352, Industrials
RMD,245.0,4,0.019294998539743036,0.01961407548881512,37567303680, Health Care
DHI,246.0,4,0.01874852986986575,0.021536443146294045,39058063360, Consumer Discretionary
AMZN,247.0,4,0.018386483231971784,0.021856049798999116,2305032716288, Consumer Discretionary
FTNT,248.0,4,0.01803571875935961,0.0265587005586011,79496110080, Information Technology
AKAM,249.0,4,0.01803294524477672,0.026168395855797954,11329945600, Information Technology
LOPE,250.0,4,0.01798268841229178,0.01817379936602116,5300640256, Consumer Discretionary
MSI,251.0,4,0.017842125478764848,0.014084607634935834,69315207168, Information Technology
EHC,252.0,4,0.01783767848667983,0.015902448919555272,12250867712, Health Care
CART,253.0,4,0.01743265767905422,0.027403160083454618,11717431296, Consumer Staples
KEX,254.0,4,0.017383583897761845,0.02036094479223416,6435230720, Industrials
MPC,255.0,4,0.017369127576484455,0.022682166265169553,51464495104, Energy
TDY,256.0,4,0.016919603722282295,0.014663163547157538,23742201856, Information Technology
JBHT,257.0,4,0.016891447735342124,0.021335842059033956,14212601856, Industrials
MGM,258.0,4,0.016852283509039445,0.028092156920823112,9195914240, Consumer Discretionary
ATR,259.0,4,0.016850958329704957,0.014118929825992575,10201966592, Materials
NSC,260.0,4,0.016631491048932023,0.018373884904204114,57603194880, Industrials
NTNX,261.0,4,0.016335886181422676,0.029921469780843635,20180836352, Information Technology
AVTR,262.0,4,0.016272138010776427,0.027226228455347463,9362848768, Health Care
UNP,263.0,4,0.016259073848563732,0.01484604917715549,137055010816, Industrials
HPE,264.0,4,0.015608735957067355,0.029163113552231237,24105482240, Information Technology
VTRS,265.0,4,0.015590239472093481,0.02288404545964945,10703961088, Health Care
HLT,266.0,4,0.015579384132050622,0.016082997089561277,61205368832, Consumer Discretionary
NNN,267.0,4,0.015304866788296234,0.0125697475636046,8104447488, Real Estate
MOS,268.0,4,0.015295779392709097,0.023075380072028723,11160186880, Materials
CNP,269.0,4,0.015265142114682773,0.012979323800168963,23876792320, Utilities
VNT,270.0,4,0.015242175639909261,0.02069343457416824,5516669952, Information Technology
KEYS,271.0,4,0.01501539963942311,0.023107094798195265,28387657728, Information Technology
MEDP,272.0,4,0.014852271743030165,0.027864323739398292,8817922048, Health Care
TT,273.0,4,0.014729551523054107,0.017762153328870593,95717097472, Industrials
SMG,274.0,4,0.014678363959522267,0.029228728262009843,3750320896, Materials
BLDR,275.0,4,0.014165816176424428,0.027659197479932552,12817529856, Industrials
PLTK,276.0,4,0.014155470297964268,0.028837190513596192,1797289344, Communication
EVRG,277.0,4,0.01407194368510245,0.01040560412697255,15752030208, Utilities
ARE,278.0,4,0.01393628376885192,0.018713693606540745,12837513216, Real Estate
PARAA,279.0,4,0.013749929645941128,0.013873086579740604,8661956608, Communication
MAR,280.0,4,0.013380431448773988,0.018113463262022317,73847840768, Consumer Discretionary
IPGP,281.0,4,0.012799692534395612,0.028627119312542672,2928088576, Information Technology
CHE,282.0,4,0.012790182776311276,0.015748735147301476,8132246528, Health Care
KNX,283.0,4,0.012362658236139135,0.022383491571868322,7165851136, Industrials
ALGN,284.0,4,0.012184655044659598,0.025512697920492197,13608296448, Health Care
JCI,285.0,4,0.012113576610387033,0.01986936204022653,68726431744, Industrials
VRSN,286.0,4,0.012078780134378464,0.013968789665474438,26593417216, Information Technology
PHM,287.0,4,0.012036656161737103,0.021558184058181502,20932597760, Consumer Discretionary
MDLZ,288.0,4,0.011949261960030766,0.01320743344541771,87724056576, Consumer Staples
AMED,289.0,5,0.011870371165171978,0.008041308952687865,3217305344, Health Care
TTEK,290.0,5,0.011787767509251257,0.02098563802289114,9499283456, Industrials
MAT,291.0,5,0.011428535758674974,0.02733763666416844,6287115776, Consumer Discretionary
STLD,292.0,5,0.0113050929362708,0.024593766220897983,19521701888, Materials
INFA,293.0,5,0.011212643630362562,0.02738415277316211,7388910592, Information Technology
AAPL,294.0,5,0.011168131775511014,0.020243453116184255,3002095632384, Information Technology
PINS,295.0,5,0.010935282535690094,0.03181197670313863,23769872384, Communication
PARA,296.0,5,0.010786506233902315,0.01933202977962194,8744292352, Communication
WAB,297.0,5,0.010779543278544024,0.01762192711798039,35301580800, Industrials
PCAR,298.0,5,0.010651896349129775,0.019113835797447798,49808109568, Industrials
NOC,299.0,5,0.010645727998194632,0.01644380949549172,71051493376, Industrials
INTU,300.0,5,0.010604753647025067,0.02058035244326509,215586979840, Information Technology
DG,301.0,5,0.01058771052029539,0.030111143043585753,24786597888, Consumer Staples
UGI,302.0,5,0.010467587229537223,0.016749050956442725,7730597376, Utilities
TSCO,303.0,5,0.010329346425875574,0.018378766426090806,27485724672, Consumer Discretionary
FND,304.0,5,0.010265252914777534,0.02798666932798734,8154382336, Consumer Discretionary
EOG,305.0,5,0.010090052559607265,0.018356938058428862,66111180800, Energy
THO,306.0,5,0.009563888425123679,0.025711675959691246,4687415296, Consumer Discretionary
USFD,307.0,5,0.009474947242318565,0.015518527938958093,17746857984, Consumer Staples
TTC,308.0,5,0.009382363461775567,0.019391110676361088,7002708480, Industrials
MPW,309.0,5,0.009376418187930335,0.0327193483456628,2703600128, Real Estate
LFUS,310.0,5,0.0093590819102769,0.025748305783679152,5597475840, Information Technology
GGG,311.0,5,0.009124926867865035,0.013965157473490733,14416891904, Industrials
EPR,312.0,5,0.009097278851501134,0.014014582183041576,4387631104, Real Estate
HXL,313.0,5,0.0090489410221819,0.020325941797763706,4572990464, Industrials
LAMR,314.0,5,0.009004360346456686,0.0165201639206174,12406596608, Real Estate
CASY,315.0,5,0.008968452339751298,0.018710234978831827,18739595264, Consumer Staples
SO,316.0,5,0.008933505249585583,0.011874265206064607,99402162176, Utilities
CDW,317.0,5,0.008705540707236947,0.02063608228112963,23345117184, Information Technology
BRX,318.0,5,0.008553702432989363,0.01545998722211805,7939196416, Real Estate
NTRA,319.0,5,0.008455287290451308,0.030413579055799892,22963109888, Health Care
HD,320.0,5,0.008433691996302173,0.014418408809755303,361656320000, Consumer Discretionary
HOLX,321.0,5,0.008206856058681877,0.017905314778214335,14509437952, Health Care
CSX,322.0,5,0.007735148587889151,0.016215743411420767,61184372736, Industrials
IRM,323.0,5,0.007088732776040718,0.020883106902368814,29772890112, Real Estate
NOW,324.0,5,0.007079331724211935,0.026115447815231594,209521819648, Information Technology
IDXX,325.0,5,0.0068679397752604565,0.020105461568303982,42445074432, Health Care
PPG,326.0,5,0.006813526488904875,0.017633341451372762,25825216512, Materials
CR,327.0,5,0.006644903751719333,0.023107362838568922,10801600512, Industrials
CTRA,328.0,5,0.006594261899380394,0.01880295309368915,19806623744, Energy
DCI,329.0,5,0.006547318015193149,0.014633287738082935,8149409280, Industrials
APPF,330.0,5,0.006408249323373916,0.026150194269111682,8260997632, Information Technology
SSD,331.0,5,0.006310993331927417,0.01956131949463171,6626078720, Industrials
AL,332.0,5,0.006241342032712538,0.023166759605695718,6486492672, Industrials
XOM,333.0,5,0.006220842744153243,0.01510310352845146,474017300480, Energy
RTX,334.0,5,0.006064456844773858,0.01669093405913981,190599970816, Industrials
FICO,335.0,5,0.006005521230090016,0.025071758539667047,44200632320, Information Technology
MCK,336.0,5,0.005907253366984833,0.01743739379857786,90180689920, Health Care
GFS,337.0,5,0.005706905967759912,0.03207766108328501,21514014720, Information Technology
SLGN,338.0,5,0.0056870552712631195,0.014865081243966636,5865356288, Materials
SPG,339.0,5,0.005635624123180971,0.01721442285443878,60568526848, Real Estate
KDP,340.0,5,0.005477793725879421,0.012023051057466047,44874596352, Consumer Staples
AMCR,341.0,5,0.005458536197354702,0.014537153018738622,21103241216, Materials
ESS,342.0,5,0.005346094434623527,0.0152858061834752,19866951680, Real Estate
NXST,343.0,5,0.005220987765351293,0.021841520298862827,5224201216, Communication
FYBR,344.0,5,0.0047025770890662955,0.02686468332730202,9088970752, Communication
REGN,345.0,5,0.004627891490644354,0.02390484222555995,56249765888, Health Care
VICI,346.0,5,0.004529325921117433,0.012308444029263595,34015494144, Real Estate
DOC,347.0,5,0.004179958682530627,0.014439772764796755,12143916032, Real Estate
AEP,348.0,5,0.004021934695856988,0.012298634172741053,54674857984, Utilities
SKX,349.0,5,0.003994886428334121,0.029763019559948624,9399557120, Consumer Discretionary
NI,350.0,5,0.00380135654736824,0.011933043925969139,18644545536, Utilities
ROK,351.0,5,0.0035995043053125286,0.022891832982203274,36769083392, Industrials
SOLV,352.0,5,0.002956505583678881,0.020980568340616002,12911959040, Health Care
ATO,353.0,5,0.0029513802363705377,0.01080668065174991,24289351680, Utilities
LMT,354.0,5,0.0028471041953381793,0.01565016415675549,107284135936, Industrials
SJM,355.0,5,0.0028162786620555824,0.01796381115533812,10239679488, Consumer Staples
APD,356.0,5,0.002799364192772158,0.01744574967838771,62979952640, Materials
